FeatureCode,DateCode,Measurement,Units,Value,DCLG Temporary Housing Types Concept Scheme
E07000144,2015 Q1,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000144,2012 Q2,Households-Accommodated-By-LA,,22,All temporary housing types
E07000144,2018 Q1,Households-Accommodated-By-LA,,59,All temporary housing types
E07000144,2014 Q4,Households-Accommodated-By-LA,,24,Private sector leased
E07000144,2012 Q1,Households-Accommodated-By-LA,,10,Private sector leased
E07000144,2014 Q2,Households-Accommodated-By-LA,,5,Hostels and womens refuge
E07000144,2016 Q2,Households-Accommodated-By-LA,,64,All temporary housing types
E07000144,2016 Q3,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000144,2014 Q1,Households-Accommodated-By-LA,,13,Other (including private landlord)
E07000144,2013 Q3,Households-Accommodated-By-LA,,38,All temporary housing types
E07000144,2013 Q2,Households-Accommodated-By-LA,,22,Private sector leased
E07000144,2015 Q2,Households-Accommodated-By-LA,,56,All temporary housing types
E07000144,2013 Q1,Households-Accommodated-By-LA,,8,Bed and breakfast
E07000144,2015 Q3,Households-Accommodated-By-LA,,64,All temporary housing types
E07000144,2013 Q4,Households-Accommodated-By-LA,,39,All temporary housing types
E07000144,2011 Q3,Households-Accommodated-By-LA,,30,All temporary housing types
E07000144,2017 Q2,Households-Accommodated-By-LA,,39,Private sector leased
E07000144,2017 Q4,Households-Accommodated-By-LA,,60,All temporary housing types
E07000144,2015 Q2,Households-Accommodated-By-LA,,28,Private sector leased
E07000144,2011 Q2,Households-Accommodated-By-LA,,10,Private sector leased
E07000144,2015 Q1,Households-Accommodated-By-LA,,12,Hostels and womens refuge
E07000144,2013 Q2,Households-Accommodated-By-LA,,20,Other (including private landlord)
E07000144,2016 Q4,Households-Accommodated-By-LA,,30,Private sector leased
E07000144,2013 Q4,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000144,2014 Q1,Households-Accommodated-By-LA,,20,Private sector leased
E07000144,2013 Q3,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000144,2011 Q3,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000144,2017 Q2,Households-Accommodated-By-LA,,48,All temporary housing types
E07000144,2011 Q3,Households-Accommodated-By-LA,,5,Hostels and womens refuge
E07000144,2013 Q2,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000144,2016 Q1,Households-Accommodated-By-LA,,10,Hostels and womens refuge
E07000144,2017 Q1,Households-Accommodated-By-LA,,35,Private sector leased
E07000144,2014 Q3,Households-Accommodated-By-LA,,34,All temporary housing types
E07000144,2014 Q3,Households-Accommodated-By-LA,,12,Private sector leased
E07000144,2018 Q1,Households-Accommodated-By-LA,,41,Private sector leased
E07000144,2017 Q4,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000144,2016 Q3,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000144,2012 Q1,Households-Accommodated-By-LA,,24,All temporary housing types
E07000144,2015 Q4,Households-Accommodated-By-LA,,25,Other (including private landlord)
E07000144,2012 Q4,Households-Accommodated-By-LA,,36,All temporary housing types
E07000144,2011 Q2,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000144,2014 Q4,Households-Accommodated-By-LA,,46,All temporary housing types
E07000144,2016 Q3,Households-Accommodated-By-LA,,9,LA / HA stock
E07000144,2014 Q1,Households-Accommodated-By-LA,,43,All temporary housing types
E07000144,2012 Q3,Households-Accommodated-By-LA,,5,Hostels and womens refuge
E07000144,2014 Q4,Households-Accommodated-By-LA,,8,Hostels and womens refuge
E07000144,2015 Q1,Households-Accommodated-By-LA,,26,Private sector leased
E07000144,2013 Q1,Households-Accommodated-By-LA,,10,Private sector leased
E07000144,2016 Q1,Households-Accommodated-By-LA,,17,Other (including private landlord)
E07000144,2016 Q1,Households-Accommodated-By-LA,,72,All temporary housing types
E07000144,2016 Q2,Households-Accommodated-By-LA,,17,Other (including private landlord)
E07000144,2015 Q3,Households-Accommodated-By-LA,,33,Private sector leased
E07000144,2013 Q4,Households-Accommodated-By-LA,,20,Private sector leased
E07000144,2017 Q3,Households-Accommodated-By-LA,,40,Private sector leased
E07000144,2014 Q2,Households-Accommodated-By-LA,,23,Private sector leased
E07000144,2013 Q3,Households-Accommodated-By-LA,,21,Private sector leased
E07000144,2012 Q3,Households-Accommodated-By-LA,,22,All temporary housing types
E07000144,2018 Q1,Households-Accommodated-By-LA,,9,Other (including private landlord)
E07000144,2012 Q2,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000144,2012 Q1,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000144,2016 Q3,Households-Accommodated-By-LA,,70,All temporary housing types
E07000144,2015 Q3,Households-Accommodated-By-LA,,11,Other (including private landlord)
E07000144,2012 Q3,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000144,2016 Q4,Households-Accommodated-By-LA,,8,Hostels and womens refuge
E07000144,2013 Q1,Households-Accommodated-By-LA,,16,Other (including private landlord)
E07000144,2011 Q4,Households-Accommodated-By-LA,,27,All temporary housing types
E07000144,2015 Q2,Households-Accommodated-By-LA,,10,Hostels and womens refuge
E07000144,2016 Q3,Households-Accommodated-By-LA,,14,Other (including private landlord)
E07000144,2015 Q4,Households-Accommodated-By-LA,,75,All temporary housing types
E07000144,2015 Q4,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000144,2011 Q4,Households-Accommodated-By-LA,,10,Private sector leased
E07000144,2014 Q3,Households-Accommodated-By-LA,,5,Hostels and womens refuge
E07000144,2012 Q1,Households-Accommodated-By-LA,,5,Other (including private landlord)
E07000144,2018 Q1,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000144,2012 Q4,Households-Accommodated-By-LA,,15,Other (including private landlord)
E07000144,2013 Q2,Households-Accommodated-By-LA,,55,All temporary housing types
E07000144,2017 Q1,Households-Accommodated-By-LA,,10,Hostels and womens refuge
E07000144,2012 Q4,Households-Accommodated-By-LA,,13,Private sector leased
E07000144,2016 Q1,Households-Accommodated-By-LA,,36,Private sector leased
E07000144,2011 Q2,Households-Accommodated-By-LA,,28,All temporary housing types
E07000144,2011 Q4,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000144,2016 Q2,Households-Accommodated-By-LA,,6,Bed and breakfast
E07000144,2017 Q4,Households-Accommodated-By-LA,,8,Hostels and womens refuge
E07000144,2014 Q2,Households-Accommodated-By-LA,,46,All temporary housing types
E07000144,2013 Q3,Households-Accommodated-By-LA,,5,Hostels and womens refuge
E07000144,2012 Q2,Households-Accommodated-By-LA,,6,Private sector leased
E07000144,2011 Q3,Households-Accommodated-By-LA,,10,Private sector leased
E07000144,2017 Q4,Households-Accommodated-By-LA,,41,Private sector leased
E07000144,2015 Q2,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000144,2013 Q1,Households-Accommodated-By-LA,,41,All temporary housing types
E07000144,2015 Q1,Households-Accommodated-By-LA,,49,All temporary housing types
E07000144,2014 Q2,Households-Accommodated-By-LA,,18,Other (including private landlord)
E07000144,2012 Q3,Households-Accommodated-By-LA,,5,Private sector leased
E07000144,2017 Q1,Households-Accommodated-By-LA,,14,Other (including private landlord)
E07000144,2014 Q4,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000144,2016 Q2,Households-Accommodated-By-LA,,36,Private sector leased
E07000144,2016 Q3,Households-Accommodated-By-LA,,35,Private sector leased
E07000144,2014 Q3,Households-Accommodated-By-LA,,17,Other (including private landlord)
E07000144,2016 Q4,Households-Accommodated-By-LA,,52,All temporary housing types
E07000144,2017 Q3,Households-Accommodated-By-LA,,51,All temporary housing types
E07000144,2011 Q2,Households-Accommodated-By-LA,,6,Hostels and womens refuge
E07000144,2013 Q4,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000144,2017 Q1,Households-Accommodated-By-LA,,59,All temporary housing types
E07000147,2014 Q3,Households-Accommodated-By-LA,,8,All temporary housing types
E07000147,2017 Q1,Households-Accommodated-By-LA,,15,All temporary housing types
E07000147,2012 Q3,Households-Accommodated-By-LA,,6,Other (including private landlord)
E07000147,2017 Q4,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000147,2016 Q1,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000147,2013 Q4,Households-Accommodated-By-LA,,7,All temporary housing types
E07000147,2018 Q1,Households-Accommodated-By-LA,,19,All temporary housing types
E07000147,2015 Q4,Households-Accommodated-By-LA,,8,All temporary housing types
E07000147,2016 Q3,Households-Accommodated-By-LA,,12,All temporary housing types
E07000147,2015 Q1,Households-Accommodated-By-LA,,8,All temporary housing types
E07000147,2012 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2016 Q4,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000147,2017 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2014 Q2,Households-Accommodated-By-LA,,8,All temporary housing types
E07000147,2013 Q1,Households-Accommodated-By-LA,,12,All temporary housing types
E07000147,2016 Q1,Households-Accommodated-By-LA,,17,All temporary housing types
E07000147,2016 Q4,Households-Accommodated-By-LA,,14,All temporary housing types
E07000147,2017 Q3,Households-Accommodated-By-LA,,17,All temporary housing types
E07000147,2016 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2017 Q2,Households-Accommodated-By-LA,,19,All temporary housing types
E07000147,2011 Q2,Households-Accommodated-By-LA,,7,All temporary housing types
E07000147,2017 Q1,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000147,2014 Q2,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2012 Q4,Households-Accommodated-By-LA,,12,All temporary housing types
E07000147,2012 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2016 Q1,Households-Accommodated-By-LA,,5,Other (including private landlord)
E07000147,2012 Q3,Households-Accommodated-By-LA,,11,All temporary housing types
E07000147,2018 Q1,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000147,2012 Q2,Households-Accommodated-By-LA,,5,Other (including private landlord)
E07000147,2013 Q2,Households-Accommodated-By-LA,,5,All temporary housing types
E07000147,2016 Q2,Households-Accommodated-By-LA,,6,All temporary housing types
E07000147,2012 Q4,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000147,2015 Q3,Households-Accommodated-By-LA,,10,All temporary housing types
E07000147,2014 Q4,Households-Accommodated-By-LA,,11,All temporary housing types
E07000147,2015 Q2,Households-Accommodated-By-LA,,9,All temporary housing types
E07000147,2014 Q1,Households-Accommodated-By-LA,,7,All temporary housing types
E07000147,2017 Q3,Households-Accommodated-By-LA,,8,Other (including private landlord)
E07000147,2016 Q3,Households-Accommodated-By-LA,,6,LA / HA stock
E07000147,2017 Q2,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000147,2014 Q4,Households-Accommodated-By-LA,,5,LA / HA stock
E07000147,2017 Q4,Households-Accommodated-By-LA,,18,All temporary housing types
E07000147,2018 Q1,Households-Accommodated-By-LA,,9,Bed and breakfast
E07000147,2017 Q4,Households-Accommodated-By-LA,,6,LA / HA stock
E07000147,2013 Q1,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000147,2017 Q2,Households-Accommodated-By-LA,,5,Bed and breakfast
E07000147,2011 Q3,Households-Accommodated-By-LA,,6,All temporary housing types
E07000147,2012 Q2,Households-Accommodated-By-LA,,10,All temporary housing types
E07000147,2013 Q3,Households-Accommodated-By-LA,,9,All temporary housing types
E07000145,2013 Q3,Households-Accommodated-By-LA,,77,Private sector leased
E07000145,2014 Q1,Households-Accommodated-By-LA,,69,Private sector leased
E07000145,2013 Q4,Households-Accommodated-By-LA,,101,All temporary housing types
E07000145,2014 Q4,Households-Accommodated-By-LA,,92,All temporary housing types
E07000145,2013 Q4,Households-Accommodated-By-LA,,25,LA / HA stock
E07000145,2015 Q2,Households-Accommodated-By-LA,,13,Bed and breakfast
E07000145,2013 Q2,Households-Accommodated-By-LA,,19,Bed and breakfast
E07000145,2018 Q1,Households-Accommodated-By-LA,,67,All temporary housing types
E07000145,2016 Q3,Households-Accommodated-By-LA,,14,Bed and breakfast
E07000145,2017 Q4,Households-Accommodated-By-LA,,9,Other (including private landlord)
E07000145,2011 Q2,Households-Accommodated-By-LA,,98,All temporary housing types
E07000145,2016 Q4,Households-Accommodated-By-LA,,36,All temporary housing types
E07000145,2014 Q1,Households-Accommodated-By-LA,,109,All temporary housing types
E07000145,2011 Q3,Households-Accommodated-By-LA,,97,All temporary housing types
E07000145,2017 Q4,Households-Accommodated-By-LA,,21,LA / HA stock
E07000145,2017 Q1,Households-Accommodated-By-LA,,24,LA / HA stock
E07000145,2013 Q1,Households-Accommodated-By-LA,,99,All temporary housing types
E07000145,2014 Q1,Households-Accommodated-By-LA,,15,Bed and breakfast
E07000145,2014 Q4,Households-Accommodated-By-LA,,59,Private sector leased
E07000145,2013 Q1,Households-Accommodated-By-LA,,5,LA / HA stock
E07000145,2013 Q2,Households-Accommodated-By-LA,,69,Private sector leased
E07000145,2015 Q4,Households-Accommodated-By-LA,,50,All temporary housing types
E07000145,2014 Q3,Households-Accommodated-By-LA,,15,LA / HA stock
E07000145,2015 Q2,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000145,2016 Q1,Households-Accommodated-By-LA,,15,LA / HA stock
E07000145,2015 Q3,Households-Accommodated-By-LA,,75,All temporary housing types
E07000145,2012 Q4,Households-Accommodated-By-LA,,14,Bed and breakfast
E07000145,2016 Q2,Households-Accommodated-By-LA,,17,LA / HA stock
E07000145,2016 Q4,Households-Accommodated-By-LA,,7,Bed and breakfast
E07000145,2014 Q4,Households-Accommodated-By-LA,,13,Bed and breakfast
E07000145,2016 Q1,Households-Accommodated-By-LA,,10,Private sector leased
E07000145,2015 Q2,Households-Accommodated-By-LA,,81,All temporary housing types
E07000145,2014 Q1,Households-Accommodated-By-LA,,23,LA / HA stock
E07000145,2014 Q2,Households-Accommodated-By-LA,,60,Private sector leased
E07000145,2012 Q4,Households-Accommodated-By-LA,,57,Private sector leased
E07000145,2013 Q1,Households-Accommodated-By-LA,,67,Private sector leased
E07000145,2014 Q4,Households-Accommodated-By-LA,,11,LA / HA stock
E07000145,2014 Q3,Households-Accommodated-By-LA,,22,Bed and breakfast
E07000145,2012 Q2,Households-Accommodated-By-LA,,26,Bed and breakfast
E07000145,2017 Q2,Households-Accommodated-By-LA,,21,Bed and breakfast
E07000145,2017 Q1,Households-Accommodated-By-LA,,50,All temporary housing types
E07000145,2018 Q1,Households-Accommodated-By-LA,,21,Bed and breakfast
E07000145,2016 Q1,Households-Accommodated-By-LA,,45,All temporary housing types
E07000145,2014 Q3,Households-Accommodated-By-LA,,67,Private sector leased
E07000145,2017 Q3,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000145,2015 Q1,Households-Accommodated-By-LA,,81,All temporary housing types
E07000145,2012 Q3,Households-Accommodated-By-LA,,20,Bed and breakfast
E07000145,2014 Q3,Households-Accommodated-By-LA,,107,All temporary housing types
E07000145,2012 Q4,Households-Accommodated-By-LA,,75,All temporary housing types
E07000145,2015 Q1,Households-Accommodated-By-LA,,45,Private sector leased
E07000145,2016 Q2,Households-Accommodated-By-LA,,52,All temporary housing types
E07000145,2017 Q1,Households-Accommodated-By-LA,,15,Bed and breakfast
E07000145,2017 Q3,Households-Accommodated-By-LA,,12,Bed and breakfast
E07000145,2017 Q2,Households-Accommodated-By-LA,,9,Other (including private landlord)
E07000145,2016 Q2,Households-Accommodated-By-LA,,10,Other (including private landlord)
E07000145,2017 Q1,Households-Accommodated-By-LA,,7,Other (including private landlord)
E07000145,2012 Q1,Households-Accommodated-By-LA,,45,All temporary housing types
E07000145,2013 Q2,Households-Accommodated-By-LA,,12,LA / HA stock
E07000145,2012 Q2,Households-Accommodated-By-LA,,107,All temporary housing types
E07000145,2018 Q1,Households-Accommodated-By-LA,,11,Other (including private landlord)
E07000145,2015 Q1,Households-Accommodated-By-LA,,9,LA / HA stock
E07000145,2017 Q2,Households-Accommodated-By-LA,,60,All temporary housing types
E07000145,2011 Q4,Households-Accommodated-By-LA,,78,All temporary housing types
E07000145,2016 Q2,Households-Accommodated-By-LA,,18,Bed and breakfast
E07000145,2013 Q4,Households-Accommodated-By-LA,,12,Bed and breakfast
E07000145,2012 Q3,Households-Accommodated-By-LA,,5,LA / HA stock
E07000145,2013 Q3,Households-Accommodated-By-LA,,19,Bed and breakfast
E07000145,2012 Q3,Households-Accommodated-By-LA,,90,All temporary housing types
E07000145,2015 Q3,Households-Accommodated-By-LA,,47,Private sector leased
E07000145,2013 Q1,Households-Accommodated-By-LA,,27,Bed and breakfast
