FeatureCode,DateCode,Measurement,Units,Value,DCLG Homelessness Decsion Type Concept Scheme
E09000020,2013 Q1,Homelessness-Decisions,,18,Rejected intentionally homeless
E09000020,2017 Q3,Homelessness-Decisions,,455,All
E09000020,2011 Q2,Homelessness-Decisions,,72,Rejected not homeless
E09000020,2012 Q2,Homelessness-Decisions,,88,Rejected not homeless
E09000020,2014 Q1,Homelessness-Decisions,,145,Accepted Total
E09000020,2016 Q3,Homelessness-Decisions,,24,Rejected intentionally homeless
E09000020,2011 Q2,Homelessness-Decisions,,288,All
E09000020,2011 Q3,Homelessness-Decisions,,100,Rejected not homeless
E09000020,2015 Q4,Homelessness-Decisions,,33,Rejected intentionally homeless
E09000020,2013 Q2,Homelessness-Decisions,,352,All
E09000020,2012 Q2,Homelessness-Decisions,,390,All
E09000020,2014 Q3,Homelessness-Decisions,,45,Rejected not homeless
E09000020,2013 Q4,Homelessness-Decisions,,112,Rejected not in priority need
E09000020,2016 Q1,Homelessness-Decisions,,109,Accepted Total
E09000020,2014 Q1,Homelessness-Decisions,,19,Rejected intentionally homeless
E09000020,2018 Q1,Homelessness-Decisions,,154,All
E09000020,2016 Q2,Homelessness-Decisions,,120,Accepted Total
E09000020,2017 Q2,Homelessness-Decisions,,28,Rejected intentionally homeless
E09000020,2011 Q4,Homelessness-Decisions,,87,Rejected not homeless
E09000020,2015 Q1,Homelessness-Decisions,,62,Rejected not homeless
E09000020,2012 Q3,Homelessness-Decisions,,142,Rejected not in priority need
E09000020,2017 Q4,Homelessness-Decisions,,177,All
E09000020,2015 Q2,Homelessness-Decisions,,82,Rejected not in priority need
E09000020,2011 Q2,Homelessness-Decisions,,12,Rejected intentionally homeless
E09000020,2011 Q4,Homelessness-Decisions,,119,Accepted Total
E09000020,2017 Q3,Homelessness-Decisions,,38,Rejected not homeless
E09000020,2012 Q3,Homelessness-Decisions,,444,All
E09000020,2017 Q3,Homelessness-Decisions,,365,Accepted Total
E09000020,2012 Q3,Homelessness-Decisions,,190,Accepted Total
E09000020,2012 Q2,Homelessness-Decisions,,12,Rejected intentionally homeless
E09000020,2013 Q1,Homelessness-Decisions,,127,Rejected not in priority need
E09000020,2017 Q1,Homelessness-Decisions,,34,Rejected not in priority need
E09000020,2017 Q1,Homelessness-Decisions,,25,Rejected intentionally homeless
E09000020,2011 Q3,Homelessness-Decisions,,13,Rejected intentionally homeless
E09000020,2011 Q2,Homelessness-Decisions,,107,Accepted Total
E09000020,2015 Q4,Homelessness-Decisions,,150,Accepted Total
E09000020,2011 Q3,Homelessness-Decisions,,142,Accepted Total
E09000020,2016 Q4,Homelessness-Decisions,,32,Rejected not in priority need
E09000020,2011 Q3,Homelessness-Decisions,,107,Rejected not in priority need
E09000020,2017 Q1,Homelessness-Decisions,,109,Accepted Total
E09000020,2012 Q1,Homelessness-Decisions,,19,Rejected intentionally homeless
E09000020,2013 Q4,Homelessness-Decisions,,22,Rejected intentionally homeless
E09000020,2016 Q3,Homelessness-Decisions,,228,All
E09000020,2014 Q2,Homelessness-Decisions,,63,Rejected not homeless
E09000020,2013 Q3,Homelessness-Decisions,,109,Rejected not in priority need
E09000020,2011 Q4,Homelessness-Decisions,,17,Rejected intentionally homeless
E09000020,2013 Q3,Homelessness-Decisions,,11,Rejected intentionally homeless
E09000020,2016 Q1,Homelessness-Decisions,,38,Rejected not homeless
E09000020,2013 Q2,Homelessness-Decisions,,117,Rejected not in priority need
E09000020,2011 Q3,Homelessness-Decisions,,362,All
E09000020,2016 Q2,Homelessness-Decisions,,208,All
E09000020,2016 Q4,Homelessness-Decisions,,45,Rejected not homeless
E09000020,2014 Q1,Homelessness-Decisions,,70,Rejected not homeless
E09000020,2012 Q4,Homelessness-Decisions,,66,Rejected not homeless
E09000020,2017 Q2,Homelessness-Decisions,,151,Accepted Total
E09000020,2012 Q4,Homelessness-Decisions,,16,Rejected intentionally homeless
E09000020,2013 Q3,Homelessness-Decisions,,340,All
E09000020,2014 Q1,Homelessness-Decisions,,362,All
E09000020,2017 Q2,Homelessness-Decisions,,260,All
E09000020,2013 Q4,Homelessness-Decisions,,118,Accepted Total
E09000020,2013 Q2,Homelessness-Decisions,,77,Rejected not homeless
E09000020,2013 Q4,Homelessness-Decisions,,340,All
E09000020,2015 Q1,Homelessness-Decisions,,30,Rejected intentionally homeless
E09000020,2014 Q2,Homelessness-Decisions,,20,Rejected intentionally homeless
E09000020,2018 Q1,Homelessness-Decisions,,15,Rejected intentionally homeless
E09000020,2014 Q4,Homelessness-Decisions,,22,Rejected intentionally homeless
E09000020,2015 Q1,Homelessness-Decisions,,104,Accepted Total
E09000020,2014 Q4,Homelessness-Decisions,,103,Rejected not in priority need
E09000020,2017 Q4,Homelessness-Decisions,,23,Rejected intentionally homeless
E09000020,2017 Q4,Homelessness-Decisions,,15,Rejected not in priority need
E09000020,2016 Q2,Homelessness-Decisions,,29,Rejected not in priority need
E09000020,2012 Q2,Homelessness-Decisions,,139,Rejected not in priority need
E09000020,2017 Q4,Homelessness-Decisions,,104,Accepted Total
E09000020,2018 Q1,Homelessness-Decisions,,34,Rejected not homeless
E09000020,2015 Q4,Homelessness-Decisions,,45,Rejected not homeless
E09000020,2018 Q1,Homelessness-Decisions,,89,Accepted Total
E09000020,2017 Q1,Homelessness-Decisions,,211,All
E09000020,2012 Q1,Homelessness-Decisions,,419,All
E09000020,2013 Q3,Homelessness-Decisions,,80,Rejected not homeless
E09000020,2014 Q4,Homelessness-Decisions,,84,Accepted Total
E09000020,2012 Q4,Homelessness-Decisions,,186,Accepted Total
E09000020,2014 Q2,Homelessness-Decisions,,116,Rejected not in priority need
E09000020,2017 Q1,Homelessness-Decisions,,43,Rejected not homeless
E09000020,2011 Q2,Homelessness-Decisions,,97,Rejected not in priority need
E09000020,2012 Q2,Homelessness-Decisions,,151,Accepted Total
E09000020,2012 Q1,Homelessness-Decisions,,92,Rejected not homeless
E09000020,2014 Q3,Homelessness-Decisions,,278,All
E09000020,2014 Q2,Homelessness-Decisions,,301,All
E09000020,2015 Q2,Homelessness-Decisions,,68,Rejected not homeless
E09000020,2017 Q4,Homelessness-Decisions,,35,Rejected not homeless
E09000020,2015 Q2,Homelessness-Decisions,,30,Rejected intentionally homeless
E09000020,2013 Q2,Homelessness-Decisions,,22,Rejected intentionally homeless
E09000020,2012 Q4,Homelessness-Decisions,,123,Rejected not in priority need
E09000020,2014 Q4,Homelessness-Decisions,,48,Rejected not homeless
E09000020,2015 Q3,Homelessness-Decisions,,308,All
E09000020,2015 Q1,Homelessness-Decisions,,288,All
E09000020,2016 Q1,Homelessness-Decisions,,42,Rejected not in priority need
E09000020,2012 Q1,Homelessness-Decisions,,142,Rejected not in priority need
E09000020,2013 Q1,Homelessness-Decisions,,73,Rejected not homeless
E09000020,2015 Q4,Homelessness-Decisions,,283,All
E09000020,2012 Q3,Homelessness-Decisions,,13,Rejected intentionally homeless
E09000020,2011 Q4,Homelessness-Decisions,,372,All
E09000020,2016 Q4,Homelessness-Decisions,,113,Accepted Total
E09000020,2016 Q3,Homelessness-Decisions,,140,Accepted Total
E09000020,2016 Q3,Homelessness-Decisions,,28,Rejected not in priority need
E09000020,2011 Q4,Homelessness-Decisions,,149,Rejected not in priority need
E07000178,2011 Q4,Homelessness-Decisions,,8,Rejected not in priority need
E07000178,2014 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2018 Q1,Homelessness-Decisions,,27,Accepted Total
E07000178,2016 Q3,Homelessness-Decisions,,26,Accepted Total
E07000178,2016 Q4,Homelessness-Decisions,,76,All
E07000178,2011 Q2,Homelessness-Decisions,,87,All
E07000178,2014 Q1,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000178,2013 Q2,Homelessness-Decisions,,17,Rejected not homeless
E07000178,2014 Q3,Homelessness-Decisions,,24,Rejected not homeless
E07000178,2015 Q2,Homelessness-Decisions,,59,All
E07000178,2015 Q2,Homelessness-Decisions,,20,Rejected not homeless
E07000178,2015 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000178,2014 Q1,Homelessness-Decisions,,59,All
E07000178,2018 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2011 Q4,Homelessness-Decisions,,122,All
E07000178,2017 Q4,Homelessness-Decisions,,18,Rejected not homeless
E07000178,2014 Q4,Homelessness-Decisions,,23,Rejected not homeless
E07000178,2013 Q1,Homelessness-Decisions,,107,All
E07000178,2012 Q4,Homelessness-Decisions,,38,Rejected not homeless
E07000178,2012 Q1,Homelessness-Decisions,,41,Rejected not homeless
E07000178,2011 Q4,Homelessness-Decisions,,34,Accepted Total
E07000178,2017 Q4,Homelessness-Decisions,,14,Rejected intentionally homeless
E07000178,2016 Q2,Homelessness-Decisions,,28,Accepted Total
E07000178,2013 Q4,Homelessness-Decisions,,31,Accepted Total
E07000178,2011 Q2,Homelessness-Decisions,,40,Rejected not homeless
E07000178,2015 Q2,Homelessness-Decisions,,24,Accepted Total
E07000178,2016 Q3,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000178,2016 Q3,Homelessness-Decisions,,10,Rejected not homeless
E07000178,2016 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E07000178,2013 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2017 Q2,Homelessness-Decisions,,8,Rejected not homeless
E07000178,2013 Q3,Homelessness-Decisions,,7,Rejected not in priority need
E07000178,2017 Q2,Homelessness-Decisions,,8,Rejected not in priority need
E07000178,2014 Q4,Homelessness-Decisions,,35,Accepted Total
E07000178,2012 Q2,Homelessness-Decisions,,17,Accepted Total
E07000178,2013 Q2,Homelessness-Decisions,,25,Accepted Total
E07000178,2017 Q2,Homelessness-Decisions,,26,Accepted Total
E07000178,2016 Q3,Homelessness-Decisions,,54,All
E07000178,2014 Q4,Homelessness-Decisions,,9,Rejected not in priority need
E07000178,2014 Q2,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2014 Q3,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2017 Q1,Homelessness-Decisions,,31,Accepted Total
E07000178,2013 Q1,Homelessness-Decisions,,39,Rejected not homeless
E07000178,2014 Q3,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000178,2017 Q1,Homelessness-Decisions,,23,Rejected not homeless
E07000178,2017 Q2,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000178,2011 Q3,Homelessness-Decisions,,52,Rejected not homeless
E07000178,2017 Q4,Homelessness-Decisions,,12,Rejected not in priority need
E07000178,2013 Q4,Homelessness-Decisions,,13,Rejected not homeless
E07000178,2018 Q1,Homelessness-Decisions,,14,Rejected not homeless
E07000178,2014 Q2,Homelessness-Decisions,,14,Rejected not homeless
E07000178,2013 Q1,Homelessness-Decisions,,21,Rejected intentionally homeless
E07000178,2017 Q2,Homelessness-Decisions,,54,All
E07000178,2014 Q2,Homelessness-Decisions,,59,All
E07000178,2017 Q3,Homelessness-Decisions,,17,Rejected intentionally homeless
E07000178,2014 Q4,Homelessness-Decisions,,19,Rejected intentionally homeless
E07000178,2013 Q2,Homelessness-Decisions,,57,All
E07000178,2013 Q3,Homelessness-Decisions,,12,Rejected not homeless
E07000178,2015 Q1,Homelessness-Decisions,,22,Rejected not homeless
E07000178,2015 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2015 Q1,Homelessness-Decisions,,69,All
E07000178,2011 Q2,Homelessness-Decisions,,5,Rejected not in priority need
E07000178,2015 Q4,Homelessness-Decisions,,39,Accepted Total
E07000178,2011 Q3,Homelessness-Decisions,,13,Rejected not in priority need
E07000178,2012 Q4,Homelessness-Decisions,,26,Accepted Total
E07000178,2014 Q2,Homelessness-Decisions,,29,Accepted Total
E07000178,2012 Q1,Homelessness-Decisions,,27,Accepted Total
E07000178,2013 Q3,Homelessness-Decisions,,32,Accepted Total
E07000178,2016 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2012 Q4,Homelessness-Decisions,,12,Rejected not in priority need
E07000178,2017 Q4,Homelessness-Decisions,,25,Accepted Total
E07000178,2014 Q3,Homelessness-Decisions,,63,All
E07000178,2014 Q1,Homelessness-Decisions,,26,Accepted Total
E07000178,2011 Q2,Homelessness-Decisions,,18,Rejected intentionally homeless
E07000178,2018 Q1,Homelessness-Decisions,,56,All
E07000178,2016 Q4,Homelessness-Decisions,,6,Rejected not in priority need
E07000178,2012 Q3,Homelessness-Decisions,,5,Rejected not in priority need
E07000178,2015 Q4,Homelessness-Decisions,,17,Rejected not homeless
E07000178,2016 Q2,Homelessness-Decisions,,54,All
E07000178,2017 Q4,Homelessness-Decisions,,69,All
E07000178,2011 Q3,Homelessness-Decisions,,23,Rejected intentionally homeless
E07000178,2013 Q4,Homelessness-Decisions,,74,All
E07000178,2012 Q2,Homelessness-Decisions,,75,All
E07000178,2015 Q4,Homelessness-Decisions,,69,All
E07000178,2012 Q4,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000178,2016 Q4,Homelessness-Decisions,,16,Rejected not homeless
E07000178,2011 Q4,Homelessness-Decisions,,60,Rejected not homeless
E07000178,2017 Q3,Homelessness-Decisions,,49,All
E07000178,2012 Q3,Homelessness-Decisions,,33,Rejected not homeless
E07000178,2013 Q1,Homelessness-Decisions,,41,Accepted Total
E07000178,2016 Q1,Homelessness-Decisions,,12,Rejected intentionally homeless
E07000178,2018 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000178,2014 Q1,Homelessness-Decisions,,14,Rejected not homeless
E07000178,2016 Q4,Homelessness-Decisions,,40,Accepted Total
E07000178,2015 Q3,Homelessness-Decisions,,13,Rejected intentionally homeless
E07000178,2012 Q3,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000178,2015 Q3,Homelessness-Decisions,,12,Rejected not in priority need
E07000178,2011 Q3,Homelessness-Decisions,,35,Accepted Total
E07000178,2014 Q2,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000178,2016 Q2,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000178,2016 Q1,Homelessness-Decisions,,51,Accepted Total
E07000178,2016 Q4,Homelessness-Decisions,,14,Rejected intentionally homeless
E07000178,2012 Q3,Homelessness-Decisions,,20,Accepted Total
E07000178,2015 Q1,Homelessness-Decisions,,30,Accepted Total
E07000178,2014 Q4,Homelessness-Decisions,,86,All
E07000178,2011 Q3,Homelessness-Decisions,,123,All
E07000178,2012 Q3,Homelessness-Decisions,,66,All
E07000178,2015 Q3,Homelessness-Decisions,,19,Rejected not homeless
E07000178,2014 Q3,Homelessness-Decisions,,20,Accepted Total
E07000178,2013 Q3,Homelessness-Decisions,,19,Rejected intentionally homeless
E07000178,2012 Q4,Homelessness-Decisions,,89,All
E07000178,2015 Q3,Homelessness-Decisions,,71,All
E07000178,2013 Q4,Homelessness-Decisions,,9,Rejected not in priority need
E07000178,2017 Q3,Homelessness-Decisions,,21,Accepted Total
E07000178,2011 Q4,Homelessness-Decisions,,20,Rejected intentionally homeless
E07000178,2011 Q2,Homelessness-Decisions,,24,Accepted Total
E07000178,2016 Q1,Homelessness-Decisions,,88,All
E07000178,2017 Q1,Homelessness-Decisions,,70,All
E07000178,2012 Q1,Homelessness-Decisions,,81,All
E07000178,2015 Q3,Homelessness-Decisions,,27,Accepted Total
E07000178,2016 Q2,Homelessness-Decisions,,9,Rejected not in priority need
E07000178,2016 Q1,Homelessness-Decisions,,19,Rejected not homeless
E07000178,2015 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000178,2016 Q2,Homelessness-Decisions,,8,Rejected not homeless
E07000178,2012 Q2,Homelessness-Decisions,,51,Rejected not homeless
E07000178,2015 Q1,Homelessness-Decisions,,8,Rejected not in priority need
E07000178,2013 Q3,Homelessness-Decisions,,70,All
E07000178,2013 Q4,Homelessness-Decisions,,21,Rejected intentionally homeless
E06000037,2017 Q3,Homelessness-Decisions,,19,All
E06000037,2015 Q1,Homelessness-Decisions,,10,Rejected intentionally homeless
E06000037,2014 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E06000037,2011 Q2,Homelessness-Decisions,,14,Accepted Total
E06000037,2013 Q2,Homelessness-Decisions,,28,All
E06000037,2017 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E06000037,2016 Q1,Homelessness-Decisions,,37,All
E06000037,2017 Q4,Homelessness-Decisions,,23,All
E06000037,2018 Q1,Homelessness-Decisions,,14,All
E06000037,2016 Q2,Homelessness-Decisions,,16,Rejected not homeless
E06000037,2012 Q2,Homelessness-Decisions,,42,All
E06000037,2012 Q3,Homelessness-Decisions,,6,Rejected not homeless
E06000037,2015 Q4,Homelessness-Decisions,,42,All
E06000037,2015 Q4,Homelessness-Decisions,,12,Rejected intentionally homeless
E06000037,2015 Q2,Homelessness-Decisions,,24,Rejected not homeless
E06000037,2015 Q4,Homelessness-Decisions,,9,Rejected not homeless
E06000037,2015 Q3,Homelessness-Decisions,,45,All
E06000037,2016 Q3,Homelessness-Decisions,,8,Rejected not homeless
E06000037,2013 Q3,Homelessness-Decisions,,7,Rejected not in priority need
E06000037,2012 Q1,Homelessness-Decisions,,40,All
E06000037,2013 Q1,Homelessness-Decisions,,8,Accepted Total
E06000037,2016 Q2,Homelessness-Decisions,,12,Accepted Total
E06000037,2013 Q4,Homelessness-Decisions,,44,All
E06000037,2017 Q3,Homelessness-Decisions,,9,Rejected not homeless
E06000037,2014 Q1,Homelessness-Decisions,,9,Rejected not in priority need
E06000037,2011 Q3,Homelessness-Decisions,,11,Rejected intentionally homeless
E06000037,2013 Q1,Homelessness-Decisions,,19,All
E06000037,2011 Q4,Homelessness-Decisions,,13,Accepted Total
E06000037,2014 Q3,Homelessness-Decisions,,17,Rejected not homeless
E06000037,2017 Q1,Homelessness-Decisions,,14,Rejected not homeless
E06000037,2017 Q2,Homelessness-Decisions,,10,Rejected not in priority need
E06000037,2015 Q2,Homelessness-Decisions,,50,All
E06000037,2012 Q3,Homelessness-Decisions,,46,All
E06000037,2017 Q2,Homelessness-Decisions,,13,Rejected not homeless
E06000037,2015 Q1,Homelessness-Decisions,,8,Accepted Total
E06000037,2018 Q1,Homelessness-Decisions,,10,Rejected not homeless
E06000037,2014 Q4,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000037,2011 Q4,Homelessness-Decisions,,16,Rejected intentionally homeless
E06000037,2014 Q4,Homelessness-Decisions,,25,Rejected not homeless
E06000037,2014 Q2,Homelessness-Decisions,,17,Accepted Total
E06000037,2011 Q2,Homelessness-Decisions,,28,All
E06000037,2016 Q3,Homelessness-Decisions,,9,Rejected intentionally homeless
E06000037,2015 Q1,Homelessness-Decisions,,7,Rejected not in priority need
E06000037,2016 Q2,Homelessness-Decisions,,5,Rejected not in priority need
E06000037,2017 Q3,Homelessness-Decisions,,5,Accepted Total
E06000037,2011 Q3,Homelessness-Decisions,,10,Rejected not in priority need
E06000037,2017 Q2,Homelessness-Decisions,,10,Rejected intentionally homeless
E06000037,2012 Q3,Homelessness-Decisions,,8,Rejected not in priority need
E06000037,2016 Q1,Homelessness-Decisions,,8,Rejected intentionally homeless
E06000037,2015 Q3,Homelessness-Decisions,,9,Rejected not in priority need
E06000037,2014 Q3,Homelessness-Decisions,,10,Rejected not in priority need
E06000037,2011 Q4,Homelessness-Decisions,,49,All
E06000037,2017 Q2,Homelessness-Decisions,,35,All
E06000037,2016 Q1,Homelessness-Decisions,,6,Accepted Total
