time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5798,893.1,1375,23.7,215,3.7,1362,23.5,4980,767.1,1135,22.8
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2403,376.1,340,14.1,c,c,0,0,2270,355.3,313,13.8
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Referrals and Re-referrals,4819,878.6,1144,23.7,1099,22.8,1844,38.3,4244,773.8,973,22.9
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4353,447.2,1081,24.8,213,4.9,1026,23.6,3824,392.9,890,23.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Referrals and Re-referrals,10832,690.6,3281,30.3,1413,13,2127,19.6,9208,587.1,2590,28.1
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,3468,1008.7,890,25.7,583,16.8,496,14.3,2835,824.6,697,24.6
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,2366,667,637,26.9,900,38,707,29.9,2009,566.3,528,26.3
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,5529,466.3,1455,26.3,1728,31.3,1219,22,4756,401.1,1171,24.6
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Referrals and Re-referrals,3861,688.1,1125,29.1,309,8,655,17,3347,596.5,953,28.5
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Referrals and Re-referrals,7180,629.7,1885,26.3,292,4.1,3504,48.8,6209,544.5,1518,24.4
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Referrals and Re-referrals,4706,688,808,17.2,785,16.7,249,5.3,4296,628.1,698,16.2
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Referrals and Re-referrals,874,242.5,184,21.1,39,4.5,255,29.2,796,220.9,158,19.8
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,2509,437,427,17,360,14.3,642,25.6,2298,400.3,394,17.1
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,11993,769.6,3403,28.4,846,7.1,3750,31.3,9827,630.6,2633,26.8
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,5854,745.8,1570,26.8,2035,34.8,1129,19.3,5001,637.1,1225,24.5
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,6165,458.6,1785,29,1011,16.4,2408,39.1,5215,387.9,1379,26.4
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,5284,378,989,18.7,141,2.7,263,5,4783,342.2,860,18
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,11250,712.9,3933,35,4319,38.4,1857,16.5,8526,540.3,2590,30.4
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,4743,752.8,1564,33,1168,24.6,0,0,3852,611.4,1191,30.9
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,7806,481.4,1456,18.7,900,11.5,1344,17.2,7097,437.7,1242,17.5
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,372,476.4,88,23.7,46,12.4,81,21.8,319,408.5,76,23.8
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,14177,511.6,3476,24.5,739,5.2,4506,31.8,12733,459.5,2920,22.9
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,4656,648.6,1009,21.7,24,0.5,1453,31.2,4050,564.2,823,20.3
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3004,445.5,464,15.4,190,6.3,141,4.7,2782,412.6,415,14.9
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Referrals and Re-referrals,1509,418.9,242,16,63,4.2,c,c,1380,383.1,212,15.4
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,3572,471.9,727,20.4,99,2.8,422,11.8,3244,428.6,635,19.6
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1287,212.5,157,12.2,192,14.9,81,6.3,1182,195.2,147,12.4
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,2354,521.8,598,25.4,585,24.9,866,36.8,2047,453.8,484,23.6
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8973,526.2,1044,11.6,606,6.8,4024,44.8,7929,465,938,11.8
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4403,803.8,1232,28,0,0,1831,41.6,3744,683.5,995,26.6
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,3016,773.1,1008,33.4,957,31.7,547,18.1,2402,615.7,731,30.4
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,4414,695.4,945,21.4,748,16.9,1203,27.3,3829,603.2,751,19.6
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,6524,582.9,1953,29.9,913,14,482,7.4,5478,489.5,1579,28.8
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,3701,656.2,1205,32.6,1008,27.2,0,0,2951,523.2,781,26.5
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,3163,276,473,15,82,2.6,202,6.4,2919,254.7,417,14.3
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1480,409.8,253,17.1,25,1.7,11,0.7,1346,372.7,233,17.3
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4711,366,1035,22,369,7.8,1875,39.8,4166,323.6,897,21.5
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,2260,395.5,448,19.8,350,15.5,0,0,2017,353,396,19.6
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,10386,350,2554,24.6,475,4.6,3805,36.6,9135,307.9,2105,23
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,7668,299.5,1787,23.3,189,2.5,960,12.5,6735,263.1,1465,21.8
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,2662,503.5,535,20.1,108,4.1,646,24.3,2428,459.3,460,18.9
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,..,..,..,..,..,..,..,..,..,..,..,..
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,3146,699.3,1055,33.5,337,10.7,607,19.3,2580,573.4,790,30.6
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,1722,457.6,353,20.5,50,2.9,761,44.2,1556,413.5,309,19.9
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,7593,503.9,1727,22.7,26,0.3,2034,26.8,6508,431.9,1429,22
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,1748,447.9,294,16.8,28,1.6,43,2.5,1597,409.2,263,16.5
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1098,406.8,219,19.9,146,13.3,331,30.1,1007,373.1,198,19.7
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,4795,957.9,1834,38.2,2123,44.3,632,13.2,3728,744.7,1311,35.2
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,4418,378.1,1149,26,1365,30.9,0,0,3660,313.2,907,24.8
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,9681,925,4041,41.7,2853,29.5,28,0.3,7321,699.5,2656,36.3
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,10297,365.8,2313,22.5,648,6.3,3282,31.9,9104,323.4,1964,21.6
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2986,1149.9,1228,41.1,1541,51.6,c,c,2080,801,782,37.6
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,14644,451.5,3551,24.2,4155,28.4,2629,18,12393,382.1,2773,22.4
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,7361,1198.7,3289,44.7,4283,58.2,740,10.1,4984,811.6,1972,39.6
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,3269,519.3,961,29.4,1694,51.8,469,14.3,2642,419.7,718,27.2
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,6411,460.1,1659,25.9,2763,43.1,706,11,5458,391.7,1291,23.7
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,1833,431.5,417,22.7,264,14.4,160,8.7,1628,383.3,353,21.7
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,1681,491.6,319,19,20,1.2,123,7.3,1547,452.4,283,18.3
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,1730,452.1,311,18,57,3.3,465,26.9,1550,405,282,18.2
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,3822,813.1,1168,30.6,265,6.9,0,0,3144,668.9,885,28.1
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,11732,469.6,3883,33.1,4017,34.2,0,0,9491,379.9,2894,30.5
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1046,294.6,191,18.3,0,0,38,3.6,947,266.7,170,18
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,7344,442.3,1986,27,490,6.7,1676,22.8,6219,374.6,1604,25.8
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1006,305.7,189,18.8,87,8.6,350,34.8,928,282,176,19
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,1141,317.1,262,23,48,4.2,423,37.1,1004,279,210,20.9
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1163,343.7,263,22.6,0,0,0,0,1055,311.8,232,22
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1202,367.2,243,20.2,34,2.8,0,0,1133,346.1,216,19.1
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Referrals and Re-referrals,6415,717.5,2206,34.4,1113,17.3,1306,20.4,4927,551.1,1595,32.4
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,3655,352.9,690,18.9,102,2.8,601,16.4,3339,322.4,592,17.7
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,5648,400.5,1301,23,505,8.9,2066,36.6,4980,353.1,1063,21.3
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,3009,389.9,589,19.6,0,0,0,0,2681,347.4,508,18.9
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,5000,408.4,1109,22.2,276,5.5,1447,28.9,4475,365.5,932,20.8
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Referrals and Re-referrals,13,352.3,c,c,0,0,c,c,9,243.9,c,c
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,2341,559.7,727,31.1,31,1.3,411,17.6,1991,476,601,30.2
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,3988,783.1,1075,27,763,19.1,11,0.3,3340,655.9,860,25.7
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1129,383.7,208,18.4,0,0,69,6.1,1034,351.4,170,16.4
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,6170,568,1562,25.3,484,7.8,606,9.8,5363,493.7,1293,24.1
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2082,365,512,24.6,397,19.1,589,28.3,1863,326.6,438,23.5
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,1632,344.4,306,18.8,358,21.9,334,20.5,1459,307.9,262,18
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,1967,791.2,579,29.4,295,15,464,23.6,1694,681.4,467,27.6
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,4405,425.3,930,21.1,448,10.2,1094,24.8,3852,371.9,799,20.7
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,1961,481.2,240,12.2,176,9,33,1.7,1869,458.6,219,11.7
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,19,257.5,0,0,0,0,c,c,19,257.5,0,0
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,2907,502.7,381,13.1,0,0,1027,35.3,2755,476.4,353,12.8
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1887,571,324,17.2,54,2.9,53,2.8,1719,520.2,278,16.2
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,2156,371,318,14.7,97,4.5,49,2.3,2024,348.3,291,14.4
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2576,688.2,466,18.1,120,4.7,0,0,2361,630.7,412,17.5
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,1956,724.6,382,19.5,477,24.4,0,0,1733,642,316,18.2
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,4252,693.4,749,17.6,511,12,1059,24.9,3887,633.8,676,17.4
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,2642,409.6,414,15.7,111,4.2,0,0,2417,374.7,361,14.9
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6026,753.8,..,..,1435,23.8,631,10.5,5488,686.5,1187,21.6
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,3450,572.1,651,18.9,636,18.4,964,27.9,3103,514.5,575,18.5
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,2325,402.7,231,9.9,56,2.4,0,0,2224,385.2,217,9.8
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,1576,276.4,241,15.3,42,2.7,c,c,1488,260.9,226,15.2
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1510,401.1,189,12.5,42,2.8,82,5.4,1464,388.9,176,12
