time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,N1_Abuse_or_neglect,N2_Childs_disability_or_illness,N3_Parents_disability_or_illness,N4_Family_in_acute_stress,N5_Family_dysfunction,N6_Socially_unacceptable_behaviour,N7_Low_income,N8_Absent_parenting,N9_Cases_other_than_CIN,N0_Not_stated
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Primary need at assessment,2720,1701,247,17,85,309,16,c,43,c,298
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Primary need at assessment,6474,4251,582,93,344,888,55,c,144,86,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Primary need at assessment,2134,1179,188,123,15,250,28,0,6,30,315
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Primary need at assessment,689,318,70,19,30,175,25,c,23,c,24
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Primary need at assessment,2912,1680,418,71,352,265,47,c,41,37,c
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Primary need at assessment,1830,1150,173,58,140,209,31,c,c,41,15
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Primary need at assessment,3860,2194,257,31,276,684,20,265,56,61,16
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Primary need at assessment,3441,2017,228,90,158,485,78,20,94,0,271
2013,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Primary need at assessment,1209,728,161,44,105,101,21,c,16,32,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Primary need at assessment,2144,1475,396,114,45,43,9,7,40,15,0
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Primary need at assessment,4410,1448,482,253,341,522,64,16,77,67,1140
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Primary need at assessment,2678,1398,151,46,364,503,22,30,50,20,94
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Primary need at assessment,3556,1503,473,38,441,487,23,9,113,57,412
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Primary need at assessment,3383,2582,308,30,178,102,20,c,95,58,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Primary need at assessment,5991,2329,544,167,82,1871,63,13,214,198,510
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Primary need at assessment,2587,1471,409,31,301,219,12,c,92,40,c
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Primary need at assessment,7759,2409,595,284,922,2306,212,42,184,52,753
2013,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Primary need at assessment,259,92,29,22,69,26,7,0,14,0,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Primary need at assessment,11379,7428,650,251,1152,812,319,c,190,c,523
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Primary need at assessment,3085,2169,187,55,90,458,34,44,37,c,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Primary need at assessment,3000,1328,650,65,122,623,107,c,28,73,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Primary need at assessment,1359,591,75,100,41,183,33,c,c,86,244
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Primary need at assessment,2312,1247,163,21,345,268,36,46,59,14,113
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Primary need at assessment,1490,596,228,29,52,491,35,c,28,c,30
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Primary need at assessment,1602,352,109,132,644,54,39,c,268,c,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Primary need at assessment,4903,1333,793,55,775,1621,30,c,125,c,160
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Primary need at assessment,3095,1054,328,357,106,926,159,c,54,c,109
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Primary need at assessment,1312,870,171,24,81,116,25,c,24,c,0
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Primary need at assessment,2695,845,206,19,852,575,42,c,43,108,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Primary need at assessment,3461,1495,329,61,424,860,133,c,102,41,c
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Primary need at assessment,1982,1163,95,40,168,320,47,c,27,c,121
2013,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Primary need at assessment,3148,1698,412,193,205,500,28,23,89,0,0
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Primary need at assessment,1271,803,149,9,86,78,23,c,23,89,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Primary need at assessment,2631,1974,401,47,60,82,23,c,25,14,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Primary need at assessment,1631,1044,170,12,84,85,24,c,34,c,166
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Primary need at assessment,6737,3870,1302,109,538,618,68,12,213,0,7
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Primary need at assessment,5458,1808,1055,7,1117,1449,c,12,c,0,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Primary need at assessment,2826,997,454,48,119,770,52,9,48,54,275
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Primary need at assessment,:,:,:,:,:,:,:,:,:,:,:
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Primary need at assessment,1597,1095,105,26,57,241,31,c,40,c,0
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Primary need at assessment,1058,748,182,22,24,38,14,12,15,c,c
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Primary need at assessment,3661,1634,460,108,502,743,74,9,61,70,0
2013,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Primary need at assessment,1320,752,232,14,83,156,6,c,72,0,c
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Primary need at assessment,758,212,84,53,91,226,c,c,10,0,77
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Primary need at assessment,1812,1068,144,14,164,120,18,c,17,c,252
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Primary need at assessment,1973,615,391,23,69,784,63,c,26,0,c
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Primary need at assessment,4863,1726,554,101,580,1210,155,11,50,97,379
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Primary need at assessment,6502,1494,1084,454,818,2229,116,54,150,0,103
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Primary need at assessment,1232,841,187,38,40,97,12,c,9,c,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Primary need at assessment,8827,2273,1261,175,953,3232,195,12,700,18,8
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Primary need at assessment,1812,724,277,37,17,626,24,c,9,95,c
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Primary need at assessment,1313,394,252,75,232,259,40,9,52,0,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Primary need at assessment,3471,1434,458,196,472,610,63,18,138,74,8
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Primary need at assessment,1296,656,128,42,73,309,35,6,47,0,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Primary need at assessment,1221,663,139,23,135,182,20,c,42,c,14
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Primary need at assessment,1132,585,205,90,51,104,17,12,64,c,c
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Primary need at assessment,2118,1323,198,33,161,314,8,10,48,23,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Primary need at assessment,5116,2057,701,46,1005,1054,37,0,205,0,11
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Primary need at assessment,713,311,90,28,58,151,15,c,53,c,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary need at assessment,3534,1720,363,190,344,180,c,c,101,73,520
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Primary need at assessment,715,190,248,20,91,132,8,c,25,c,0
2013,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Primary need at assessment,553,197,54,14,51,62,c,c,18,10,139
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary need at assessment,1334,583,144,29,185,324,39,c,19,c,9
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Primary need at assessment,1406,313,145,23,183,568,32,0,19,123,0
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary need at assessment,3712,1977,459,121,415,583,53,16,71,0,17
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary need at assessment,3267,1163,832,243,191,418,79,c,c,93,233
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary need at assessment,4648,1969,1362,59,391,483,46,7,99,76,156
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Primary need at assessment,2181,966,211,167,327,389,66,c,53,0,c
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary need at assessment,2846,1481,110,31,139,944,12,9,120,0,0
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary need at assessment,13,6,c,0,c,0,c,0,0,0,0
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary need at assessment,1283,381,181,36,486,180,c,0,13,0,c
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary need at assessment,2053,1311,231,204,29,114,28,78,31,27,0
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Primary need at assessment,1068,361,127,147,161,214,15,c,25,15,c
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Primary need at assessment,3769,2235,533,211,386,185,27,0,91,67,34
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary need at assessment,2111,607,261,77,531,474,57,c,c,30,40
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary need at assessment,1205,419,91,45,145,95,21,c,28,c,342
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary need at assessment,1513,706,316,25,60,178,22,c,13,c,184
2013,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary need at assessment,2378,971,371,46,221,677,26,0,66,0,0
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Primary need at assessment,2027,880,236,167,253,292,47,16,128,8,0
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Primary need at assessment,43,13,c,0,c,c,0,0,17,c,c
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Primary need at assessment,2206,1325,126,86,100,190,49,18,68,40,204
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Primary need at assessment,1555,609,151,50,138,197,24,11,65,56,254
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Primary need at assessment,3074,1472,149,153,262,349,93,65,107,19,405
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Primary need at assessment,2011,948,194,55,213,308,51,7,216,19,0
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Primary need at assessment,998,267,142,74,160,157,89,6,99,c,c
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Primary need at assessment,3710,1541,239,253,916,438,128,35,160,0,0
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Primary need at assessment,2724,861,423,83,311,680,48,127,189,c,c
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Primary need at assessment,3691,1622,374,210,530,629,90,32,202,c,c
2013,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Primary need at assessment,3315,1401,176,292,394,534,121,80,225,0,92
